headlines,terms,dates,scores
carlyle pulls out of iraq debt recovery consortium,debtstudent,2004-10-15,2
burmese ban for european firms,bankruptcy,2004-10-15,2
marketing and its malcontents,market,2004-10-15,2
marketing and its malcontents,market,2004-10-15,2
cabbies trade shares on 'tbay',trade,2004-10-15,2
"force workers to boost skills, urges milburn aide",trade,2004-10-15,2
cutting taxes 'morally desirable',tax,2004-10-15,3
new act sony hopes hex will bewitch britain,manufacture,2004-10-15,2
bt tightfisted over broadband offer,debtstudent,2004-10-16,2
bank on magenta to show her true colours,bankruptcy,2004-10-16,2
"students given a £100,000 shot at proving they can master the market",debtstudent,2004-10-16,2
"students given a £100,000 shot at proving they can master the market",market,2004-10-16,2
"students given a £100,000 shot at proving they can master the market",market,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",market,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",retirement,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",bankruptcy,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",market,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",retirement,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",trade,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",export,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",import,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",manufacture,2004-10-16,2
"why is war-torn iraq giving $190,000 to toys r us?",tariff,2004-10-16,2
eu trio seeks us backing for iran nuclear deal,stimulus,2004-10-16,2
cabbies trade fares for shares,trade,2004-10-16,2
the man who could have been bill gates,manufacture,2004-10-16,2
guide to age,package,2004-10-16,2
housing market on track for soft landing,market,2004-10-17,2
housing market on track for soft landing,market,2004-10-17,2
bloodless coup that made it easy to put money into the stock market,stock,2004-10-17,1
bloodless coup that made it easy to put money into the stock market,stock,2004-10-17,1
bloodless coup that made it easy to put money into the stock market,market,2004-10-17,1
bloodless coup that made it easy to put money into the stock market,market,2004-10-17,1
how to prepare for an uncertain retirement,retirement,2004-10-17,2
how to prepare for an uncertain retirement,retirement,2004-10-17,2
live aid: the man,manufacture,2004-10-17,2
sex-change husband fights irish state ban,bankruptcy,2004-10-17,2
expert remedies to solve a whole world of problems,export,2004-10-17,3
banks in dock for card debt suicides,debtstudent,2004-10-17,2
leeds gamble on casino to ease debt,debtstudent,2004-10-18,2
estate agents report price fall,export,2004-10-18,1
economic crime 'costs uk £100m a day',economy,2004-10-18,2
itunes downloads pass 150m mark,market,2004-10-18,2
itunes downloads pass 150m mark,market,2004-10-18,2
row over working hours delays eu jobs report,export,2004-10-18,2
news international poaches express executive,national,2004-10-18,2
sainsbury's to stock up on shelf stackers,stock,2004-10-18,1
sainsbury's to stock up on shelf stackers,stock,2004-10-18,1
demand to give up zarqawi as us pounds city,stimulus,2004-10-18,2
record oil prices encourage energy firms to explore peru,export,2004-10-19,3
anxiety hurts us toy sales,stimulus,2004-10-19,1
cazenove asks $50 question of ba,bailout,2004-10-19,2
cazenove asks $50 question of ba,bankruptcy,2004-10-19,2
us wealth gap grows for ethnic minorities,stimulus,2004-10-19,3
tim binyon,stimulus,2004-10-19,2
man 'killed himself over credit card debt',manufacture,2004-10-19,2
students underestimate debt burden,debtstudent,2004-10-19,2
students underestimate debt burden,debtstudent,2004-10-19,2
bank row looms over basic account target,bankruptcy,2004-10-19,2
freedom law 'could increase council tax bills',tax,2004-10-19,3
marketing spend shows sustained rise,market,2004-10-19,2
marketing spend shows sustained rise,market,2004-10-19,2
property market faces up to 12 months of stagnation,market,2004-10-19,2
property market faces up to 12 months of stagnation,market,2004-10-19,2
property market faces up to 12 months of stagnation,national,2004-10-19,2
channel 4 tipped to win tests,401k,2004-10-19,2
dublin may trade roots of its history for a modern view,trade,2004-10-20,2
broker's advice dents copper firm,debtstudent,2004-10-20,2
new data points to property market slowdown,market,2004-10-20,2
new data points to property market slowdown,market,2004-10-20,2
tax law 'killing spin-off research ventures',tax,2004-10-20,1
viewers trade wife swap for family history,trade,2004-10-20,2
the third man,manufacture,2004-10-20,2
bob the builder fixes £18m us cable deal,stimulus,2004-10-20,2
plan to fix middle england's grocer,loan,2004-10-20,2
'vulnerable' bank debtor's suicide,bankruptcy,2004-10-20,2
man utd investors win in nursing home takeover,manufacture,2004-10-20,2
ins and outs,bailout,2004-10-20,2
death of the salesman gives birth to a new plan,loan,2004-10-20,2
raf man found dead in air base alert,manufacture,2004-10-21,2
crashed it plan costs avis millions,loan,2004-10-21,2
absent fans leave whelan in despair,loan,2004-10-21,1
increase in us tuition fees,stimulus,2004-10-21,2
"cashpoints: minister calls women's pensions a 'national scandal', while house prices continue to fall",national,2004-10-21,1
"america, let us love you again ...",stimulus,2004-10-21,3
'you've ways of making us walk',stimulus,2004-10-21,2
hit fires chief who pulled off us deal,stimulus,2004-10-21,2
"'the real reason, of course, is tax'",tax,2004-10-21,2
taxing times,tax,2004-10-21,2
man u fan turns to nomura in effort to block us tycoon,manufacture,2004-10-22,2
man u fan turns to nomura in effort to block us tycoon,debtstudent,2004-10-22,2
man u fan turns to nomura in effort to block us tycoon,bailout,2004-10-22,2
man u fan turns to nomura in effort to block us tycoon,bankruptcy,2004-10-22,2
man u fan turns to nomura in effort to block us tycoon,stimulus,2004-10-22,2
man u fan turns to nomura in effort to block us tycoon,manufacture,2004-10-22,2
man u fan turns to nomura in effort to block us tycoon,stimulus,2004-10-22,2
"european market is inferior, says astrazeneca",market,2004-10-22,2
"european market is inferior, says astrazeneca",market,2004-10-22,2
'it has sent a chill through the nation',national,2004-10-22,2
kerry wins student vote,debtstudent,2004-10-22,4
havens that have become a tax on the world's poor,tax,2004-10-22,2
uk economy slows down,economy,2004-10-22,2
newspaper report has google in a spin,export,2004-10-22,1
charity warns of debt problem crisis,debtstudent,2004-10-22,2
the casino economy,economy,2004-10-22,2
fat dividend looks more like a cunning plan,loan,2004-10-22,2
hard sell for the man from the pru,manufacture,2004-10-23,2
career doing a u-turn? pack a basic repair kit then sit tight and enjoy the open road,package,2004-10-23,2
lazard's war may sink stock market listing,stock,2004-10-23,2
lazard's war may sink stock market listing,stock,2004-10-23,2
lazard's war may sink stock market listing,market,2004-10-23,2
lazard's war may sink stock market listing,market,2004-10-23,2
economist gets ready to celebrate its first million,economy,2004-10-23,3
strong results from wpp lifts ad industry's morale,trade,2004-10-23,3
frothy friday has traders on the run,trade,2004-10-23,2
lifelong loan that seemed like a life sentence,loan,2004-10-23,2
mp calls crisis meetings over bond mis-selling,import,2004-10-23,2
the dos and don'ts of debt,debtstudent,2004-10-23,2
the age of anxiety,package,2004-10-23,2
dire warnings from global warming report,export,2004-10-24,2
kenyans say no thanks to national dress,national,2004-10-24,2
the age of anxiety,package,2004-10-24,2
wake up to a bigger retirement package,retirement,2004-10-24,2
wake up to a bigger retirement package,retirement,2004-10-24,2
wake up to a bigger retirement package,package,2004-10-24,2
debt dogs graduates into thirties,debtstudent,2004-10-24,2
what rick stein has done for us,stimulus,2004-10-24,2
"'it's the economy, dammit'",economy,2004-10-24,2
the man who fell to earth,manufacture,2004-10-24,2
online risks for us web users,stimulus,2004-10-25,2
'stagnation not deflation' in housing market,national,2004-10-25,2
'stagnation not deflation' in housing market,market,2004-10-25,2
'stagnation not deflation' in housing market,market,2004-10-25,2
national targets set for libraries,national,2004-10-25,2
hotel plan could ruin aeolian islands,loan,2004-10-25,2
robosapiens get the toy market in their sights,market,2004-10-25,2
robosapiens get the toy market in their sights,market,2004-10-25,2
'he gave us the soundtrack to our lives',stimulus,2004-10-26,2
'he gave us the soundtrack to our lives',stimulus,2004-10-26,2
concessions offered by ec president as crunch vote looms,economy,2004-10-26,2
students study for an entrepreneurial future,debtstudent,2004-10-26,2
news corp shareholders back murdoch's us listing plan,stimulus,2004-10-26,2
news corp shareholders back murdoch's us listing plan,loan,2004-10-26,2
united bosses read us tycoon's game,stimulus,2004-10-26,2
big players lobbying for piece of the action,national,2004-10-26,2
kent commuters face the bullet,market,2004-10-27,2
kent commuters face the bullet,market,2004-10-27,2
carling cup round-up  mark tallentire,market,2004-10-27,2
carling cup round-up  mark tallentire,market,2004-10-27,2
new home loans 29% down on last year,loan,2004-10-27,2
"don't raise rates, cbi urges bank of england",bankruptcy,2004-10-27,2
call for 'fairer' green tax system,tax,2004-10-27,2
ofcom ready to give and take in bt report,debtstudent,2004-10-27,1
ofcom ready to give and take in bt report,export,2004-10-27,1
regent inns admits debt woes,retirement,2004-10-27,2
regent inns admits debt woes,retirement,2004-10-27,2
regent inns admits debt woes,debtstudent,2004-10-27,2
eco sounding,economy,2004-10-27,2
digital age puts britain on the map,package,2004-10-27,2
us approval for kidney dialysis drug offers timely relief for shire,stimulus,2004-10-28,1
three-day clearing? don't bank on it,bankruptcy,2004-10-28,2
important to do your homework first,import,2004-10-28,2
rock of ages,package,2004-10-28,2
st john armitage,stock,2004-10-28,2
st john armitage,debtstudent,2004-10-28,2
st john armitage,stimulus,2004-10-28,2
st john armitage,stock,2004-10-28,2
our special musical debt to john peel,debtstudent,2004-10-28,2
landmark ruling as judge erases couple's debt,debtstudent,2004-10-28,2
i just can't seem to clear my card debt,debtstudent,2004-10-28,1
bahrain-based bank takes over south staffordshire water firm,bankruptcy,2004-10-28,2
haymarket blames tough conditions for profit slump,market,2004-10-28,1
haymarket blames tough conditions for profit slump,market,2004-10-28,1
row over plan to cut scottish exam subjects,loan,2004-10-28,2
us and them,stimulus,2004-10-29,2
a poll tax of souls,tax,2004-10-29,2
guide to age,package,2004-10-29,2
oil prices blight us growth hopes,stimulus,2004-10-29,3
sean coughlan,loan,2004-10-29,2
former aide guilty of cutting up stolen dalí painting to create fake masterpiece,trade,2004-10-29,1
economists warn of big tax rise,economy,2004-10-29,2
economists warn of big tax rise,tax,2004-10-29,2
"court frees merseyside couple from loan debt that soared from £5,750 to £384,000",loan,2004-10-29,2
"court frees merseyside couple from loan debt that soared from £5,750 to £384,000",debtstudent,2004-10-29,2
china tries to cool its economy,economy,2004-10-29,2
haymarket's earnings fall 10%,market,2004-10-29,2
haymarket's earnings fall 10%,market,2004-10-29,2
a strong europe - or bush's feral us capitalism,stimulus,2004-10-29,3
auditors cast doubt on rover's chinese bail-out,bailout,2004-10-30,2
retail chief hangs up after bt brawl,debtstudent,2004-10-30,2
the exxon factor,manufacture,2004-10-30,1
apple q3 global market share falls to 1.8%,market,2004-10-30,2
apple q3 global market share falls to 1.8%,market,2004-10-30,2
straw reveals game plan for europe poll,loan,2004-10-30,2
when inheritance tax really hits home,tax,2004-10-30,2
credit rules to stop 'extortionate' loans,export,2004-10-30,2
credit rules to stop 'extortionate' loans,loan,2004-10-30,2
act should help unwary avoid traps,manufacture,2004-10-30,1
terrace taunt that was once a conservative mp,import,2004-10-30,2
economics guru warns of end to spending spree,economy,2004-10-31,2
i must plan for an 18-year age gap,loan,2004-10-31,2
i must plan for an 18-year age gap,package,2004-10-31,2
of dice and men,retirement,2004-10-31,2
of dice and men,retirement,2004-10-31,2
stress becomes the no 1 complaint of british workers,401k,2004-10-31,1
big little man,manufacture,2004-10-31,3
"desmond dreams of retirement, but for now the beat goes on",retirement,2004-10-31,2
"desmond dreams of retirement, but for now the beat goes on",retirement,2004-10-31,2
the winner is... us conservatism,stimulus,2004-10-31,3
why polls are bad for us,stimulus,2004-10-31,1
pumped-up oil prices will hurt us all,stimulus,2004-11-01,2
tax laws that favour art,tax,2004-11-01,2
condom firm opts for ofex float,economy,2004-11-01,2
scotland unveils schools reform package,package,2004-11-01,2
marconi to drop us chief officer,stimulus,2004-11-01,2
health briefing: november 1 2004,401k,2004-11-01,2
uk manufacturing shows small increase,manufacture,2004-11-01,2
the grudge won't budge from us top spot,stimulus,2004-11-01,1
cbi calls for restraint on tax,tax,2004-11-01,2
the man with a plan for labour election victory,manufacture,2004-11-01,2
the man with a plan for labour election victory,loan,2004-11-01,2
onward student pirates,debtstudent,2004-11-01,3
beazley looks to us expansion,stimulus,2004-11-02,2
mission accomplished as cobham buys cyber surveillance expert,export,2004-11-02,2
baa reports 'robust' performance,export,2004-11-02,2
the number gets full marks from ad men,trade,2004-11-02,2
the number gets full marks from ad men,retirement,2004-11-02,2
the number gets full marks from ad men,retirement,2004-11-02,2
row over lost data on tax rebates,tax,2004-11-02,1
7 million not saving for retirement,retirement,2004-11-02,2
7 million not saving for retirement,retirement,2004-11-02,2
oil traders speculate on kerry victory,trade,2004-11-02,2
traders sniff bad odour over perfume shop,trade,2004-11-02,1
poverty pay and debt,debtstudent,2004-11-02,2
