headlines,terms,dates,scores
little progress on uk gender pay gap; £84bn brexit black hole warning – as it happened,warming,2016-10-26,1
enough said by mark thompson review – how to save political debate,coal,2016-10-26,2
spain reviews plan to let ​russian warships refuel en route to syria,fuel,2016-10-26,2
spain reviews plan to let ​russian warships refuel en route to syria,green,2016-10-26,2
spain reviews plan to let ​russian warships refuel en route to syria,environment,2016-10-26,2
compostable and edible packaging: the companies waging war on plastic,warming,2016-10-26,1
iceland election could propel radical pirate party into power,coal,2016-10-26,2
donald trump is no outsider: he mirrors our political culture,coal,2016-10-26,1
world series 2016 game 1: chicago cubs v cleveland indians – as it happened,environment,2016-10-26,2
labor opposed to turnbull's controversial 'green lawfare' changes,green,2016-10-26,2
mozambique debt crisis could be first sign of global financial shockwave,global,2016-10-27,2
"the rule of law must apply equally, even to terrorists",green,2016-10-27,2
no 10 denies 'sweetheart deal' with nissan,deal,2016-10-27,3
belgian politicians drop opposition to eu-canada trade deal,deal,2016-10-27,2
west's failure to reconnect iran to global banks 'risks breaching nuclear deal',global,2016-10-27,1
west's failure to reconnect iran to global banks 'risks breaching nuclear deal',deal,2016-10-27,1
which is the world’s most wasteful city?,fuel,2016-10-27,2
canadian pm cancels brussels trip amid crisis talks to save trade deal,deal,2016-10-27,2
access to data could be vital in addressing the global water crisis,global,2016-10-27,3
a royal revolution: is prince charles's model village having the last laugh?,deal,2016-10-27,3
india’s war on the sex selection drugs linked to stillbirths,warming,2016-10-27,1
world series 2016 game 2: chicago cubs v cleveland indians – as it happened,environment,2016-10-27,2
why the attack on 'foreign-funded' environment groups stinks of hypocrisy,environment,2016-10-28,1
shipping industry criticised for failure to reach carbon emissions deal,deal,2016-10-28,2
tetris: the games people play by box brown review – the history of a global phenomenon,global,2016-10-28,3
"mass extinction, whaling and a new marine park – green news roundup",green,2016-10-28,1
contraceptive jabs for men may work - but what about the male pill?,environment,2016-10-28,2
ba owner 'doubts' heathrow can build runway within budget,global,2016-10-28,1
melbourne city v adelaide united: a-league – as it happened,environment,2016-10-28,2
can urban greenspace have an effect on children's behaviour?,green,2016-10-28,2
diy doctors: new zealand medical students 'operating on themselves at home',coal,2016-10-28,2
pauline hanson leaves coalition at crossroads – and all roads lead north,coal,2016-10-28,2
"we must agree peace by christmas or hope will end, says colombian leader",green,2016-10-29,3
"denis suárez: 'when i signed manchester city were more english, now it’s a global club’",global,2016-10-29,2
tax breaks and talent fuel uk’s creative industry boom,fuel,2016-10-29,2
nissan deal: chuka umunna asks for 'letter of comfort' to be revealed,deal,2016-10-29,2
merlin labron-johnson’s kitchen: ‘trying to cook with a dull knife is practically impossible’,fossil,2016-10-29,1
world series 2016 game 4: chicago cubs v cleveland indians – as it happened,environment,2016-10-30,2
peter garrett says alp can reverse vote decline by prioritising environment,environment,2016-10-30,1
brexit: greg clark's commons statement on the nissan deal - politics live,deal,2016-10-31,2
the oil detox: these companies are using yeast to wean us off fossil fuels,fossil,2016-10-31,2
the oil detox: these companies are using yeast to wean us off fossil fuels,fuel,2016-10-31,2
josé manuel barroso cleared of ethics breach over goldman sachs job,job,2016-10-31,2
don't settle for the lesser of two evils in this election. vote for the green party,green,2016-10-31,1
end of british summer time triggers national grid warning system,warming,2016-10-31,2
12 ways environment and development sectors can collaborate to meet the sdgs,environment,2016-10-31,1
young and anxious: do your children express fears over global events?,global,2016-10-31,2
radical thinking reveals the secrets of making change happen,coal,2016-10-31,2
coal doesn’t help the poor; it makes them poorer,coal,2016-10-31,1
could a mild outbreak of humanity be behind the coalition's cynical new asylum politics?,coal,2016-10-31,1
nissan's post-brexit deal could lead to 'colossal' bills for taxpayer,deal,2016-10-31,2
childline anxiety calls spike as children express fears over global events,global,2016-10-31,2
ludogorets v arsenal: champions league – as it happened,environment,2016-11-01,2
borussia mönchengladbach v celtic: champions league – as it happened,environment,2016-11-01,2
"hinkley point c will not cost taxpayers extra, says edf energy boss",coal,2016-11-01,1
"pound could fall to $1.15 as city accepts reality of brexit, says baml – as it happened",global,2016-11-01,2
rio's famous beaches take battering as scientists issue climate change warning,warming,2016-11-01,2
'my granddaughter loses sleep over terrorism': children's fears over global events,global,2016-11-01,1
cicli-activistas de costa rica: ‘la sociedad civil tiene que abrir camino’,deal,2016-11-01,2
"thomson reuters to cut 2,000 jobs worldwide",job,2016-11-01,2
orgreave was part of the class war that ended with 96 dead at hillsborough,warming,2016-11-01,1
"norway is green – but not green enough, say students",green,2016-11-01,1
"norway is green – but not green enough, say students",green,2016-11-01,1
war is hell – for the natural world too,warming,2016-11-01,1
compromise on 'green lawfare' changes flagged by josh frydenberg,green,2016-11-01,2
"the brexit war can still be won, but we must start fighting back",warming,2016-11-02,1
peace dividend at greenham common,green,2016-11-02,3
chilcot says blair went 'beyond the facts' in making case for iraq war - politics live,warming,2016-11-02,1
uk coal-powered electricity projected to fall by record amount,coal,2016-11-02,3
it's easy to hate on celebrity magazines – but the stories they tell can be helpful,fuel,2016-11-02,1
smashing the silicon valley patriarchy: anti-lean in strategy puts onus on men,environment,2016-11-02,2
dinosaur brains and other remarkable fossil finds,fossil,2016-11-02,3
looking for a teaching job? here's how to avoid a dysfunctional school,job,2016-11-02,2
peter dutton says refugee crackdown meant to stop 'sham relationship' visas,environment,2016-11-02,1
australia being 'left behind' by global momentum on climate change,global,2016-11-03,2
the pension regulator v sir philip green – what happens next?,environment,2016-11-03,2
the pension regulator v sir philip green – what happens next?,green,2016-11-03,2
greece set to win €1.75bn from eu climate scheme to build two coal plants,coal,2016-11-03,2
"world on track for 3c of warming under current global climate pledges, warns un",warming,2016-11-03,2
"world on track for 3c of warming under current global climate pledges, warns un",global,2016-11-03,2
saving peterborough’s green backyard: 'it's a point of stillness in a crazy world',green,2016-11-03,3
pensions regulator begins legal proceedings against sir philip green,green,2016-11-03,2
warning over invasive flatworm posing threat to uk wildlife,warming,2016-11-03,2
"hazelwood coal power station to close with loss of up to 1,000 jobs",coal,2016-11-03,2
"hazelwood coal power station to close with loss of up to 1,000 jobs",job,2016-11-03,2
"paris agreement, air pollution and your carbon footprint – green news roundup",green,2016-11-04,1
bank of england deputy: uk should be grateful mark carney is staying,fuel,2016-11-04,2
clyde warship contract green light  'secures jobs for 20 years',green,2016-11-04,2
clyde warship contract green light  'secures jobs for 20 years',job,2016-11-04,2
has the netflix effect created a global village or turned us into narcissists?,global,2016-11-04,2
australian bureau of statistics to slash jobs despite census bungle,job,2016-11-04,1
men much less likely to seek mental health help than women,environment,2016-11-05,1
rugby league four nations: australia v new zealand - as it happened,environment,2016-11-05,3
to deal with climate change we need a new financial system,deal,2016-11-05,2
what's in store at the marrakech climate talks – and will australia still back coal?,coal,2016-11-05,2
senator al franken accuses donald trump of launching antisemitic tv ad,global,2016-11-06,2
senator al franken accuses donald trump of launching antisemitic tv ad,deal,2016-11-06,2
senator al franken accuses donald trump of launching antisemitic tv ad,coal,2016-11-06,2
marrakech climate talks: giving the fossil fuel lobby a seat at the table,fossil,2016-11-06,2
marrakech climate talks: giving the fossil fuel lobby a seat at the table,fuel,2016-11-06,2
donald trump jr's gun rights coalition includes olympian and beauty queen,coal,2016-11-06,2
breaking the code review – telling autistic turing's fateful truth,fuel,2016-11-06,2
texas scientist and evangelical takes to the web to convert climate cynics,coal,2016-11-06,1
a world gone mad: the diaries of astrid lindgren 1939-45 review – the jackboots before pippi’s long stockings,green,2016-11-06,1
seizing our sovereignty or declaring war on democracy: split view on judges’ ruling,warming,2016-11-06,1
nicholas stern: cost of global warming ‘is worse than i feared’,global,2016-11-06,2
nicholas stern: cost of global warming ‘is worse than i feared’,warming,2016-11-06,2
australian unions call for 'just transition' from coal-generated electricity,coal,2016-11-07,2
"clinton, trump and foreign policy: global conflicts await the next president",global,2016-11-07,1
"win or lose, republicans are heading for civil war after election day",warming,2016-11-07,2
new generation of ethical hackers aims to impress recruiters,coal,2016-11-07,3
rugged men build rugged walls in a rugged landscape,environment,2016-11-07,2
us faces host of global threats during transition until next president,global,2016-11-07,2
quentin bryce in high-powered group calling for coal power to be phased out,coal,2016-11-07,3
jack wilshere raring to go for england after rediscovering love for game,warming,2016-11-08,3
my online bank gave me a tesco moment,environment,2016-11-08,2
we need a brexit deal that heals the north-south divide,deal,2016-11-08,2
who controls whom? the monarchy v the media,environment,2016-11-08,2
"jobless, jaded, and voting for trump in ohio: 'he’ll be different, in some way'",job,2016-11-08,2
"uk risks losing global influence if it quits single market, says former civil servant",global,2016-11-08,1
"global 'greening' has slowed rise of co2 in the atmosphere, study finds",global,2016-11-08,3
"global 'greening' has slowed rise of co2 in the atmosphere, study finds",green,2016-11-08,3
charles foster: 'my freaky zoological method acting was fun',coal,2016-11-08,2
damian green dismisses 'offensive' un report on uk disability rights,green,2016-11-08,2
m&s's chequered history of global expansion – timeline,global,2016-11-08,2
hong kong lawyers prepare protest march after china inflames political crisis,coal,2016-11-08,2
