,Unnamed: 0,Unnamed: 0.1,created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
8107,107,107,Fri Jun 12 23:59:42 +0000 2020,Yo. In my mentions right now they are 2016 style handling Adam with facts on our political system and Joe Biden. I… https://t.co/gzYchufels,1271593048498229250,2989032021,Where The Wild Things Are,4862,,,0,1,2
8108,108,108,Fri Jun 12 23:59:42 +0000 2020,RT @RealMattCouch: WATCH! Joe Biden Snaps When NAACP Claims Young People ‘Concerned’ by Policing Record https://t.co/2P61LG0QXV,1271593047013363715,954489157803372544,,2765,,,0,0,2
8109,109,109,Fri Jun 12 23:59:42 +0000 2020,"@mattyglesias Terrible take on the current moment. Takes after his dad. My 3-year-old just said, ""Why would Matt's… https://t.co/mahEqpasAF",1271593046535139329,1206403693450391553,,36,,,0,0,1
8110,110,110,Fri Jun 12 23:59:41 +0000 2020,"RT @catturd2: President Trump talking about Joe Biden, today. 

“He’s not all there and has created his own sanctuary city in his basement.…",1271593045675343872,994269027563458562,"Riverdale, GA",3005,,,0,0,2
8111,111,111,Fri Jun 12 23:59:41 +0000 2020,"@SarcasmStardust Biden picks a woman, he's all but lost",1271593045612539906,1450417315,,1286,,,0,0,2
8112,112,112,Fri Jun 12 23:59:41 +0000 2020,RT @RealMiniAOC: Do you think Joe Biden looks in the mirror every morning and wonders whose hair is on his head? https://t.co/LhsoSdxJ13,1271593045142786051,1199709065951285248,"Virginia, USA",320,,,0,0,2
8113,113,113,Fri Jun 12 23:59:41 +0000 2020,"RT @BillKristol: NEW, from Republican Voters Against Trump:
Meet an eloquent Republican voice against Trump and for Biden, the senior senat…",1271593044618301440,46049691,"Cupertino, CA, USA",96,,,0,0,2
8114,114,114,Fri Jun 12 23:59:41 +0000 2020,"@DonaldJTrumpJr This people are stupid....... Go to jail BIDEN, AND TAKE YOUR BROTHER HUSEIN WITH YOU🎉🎺",1271593044610072576,1262205750484574211,,81,,,0,0,1
8115,115,115,Fri Jun 12 23:59:41 +0000 2020,"RT @FrancisBrennan: ""You know the rapidly rising umm uh in with uh with I don't know."" - Joe Biden. https://t.co/WQMkgISM1D",1271593044127727616,1013417657809371139,lowa,1829,,,0,0,2
8116,116,116,Fri Jun 12 23:59:41 +0000 2020,RT @TheBabylonBee: Protesters Pull Down Joe Biden After Mistaking Him For Old Racist Statue https://t.co/JIQEc73IAP,1271593043913629697,111438799,"La Mesa, California",200,,,0,0,2
8117,117,117,Fri Jun 12 23:59:41 +0000 2020,@RealMattCouch Joe Biden the most corrupt an racist VP in USA history,1271593043871838216,1256766171220762624,,54,,,0,0,1
8118,118,118,Fri Jun 12 23:59:41 +0000 2020,"RT @ProjectLincoln: Hi, Donald.

""He’s wasting money on ads in Washington because the President complains about seeing that Conway group [@…",1271593043632828416,2310727130,,4408,,,0,0,2
8119,119,119,Fri Jun 12 23:59:40 +0000 2020,"RT @KRS_RogueShark: From this day forward... we vote for Joe Biden or we are done. #Biden #Biden2020Landslide 
#BlackLivesMatter",1271593041451761666,820735770558431235,,328,,,0,0,2
8120,120,120,Fri Jun 12 23:59:40 +0000 2020,RT @KenDilanianNBC: Trump on Fox: “When we took it over from President Obama and Biden the military was a joke. The military was depleted.…,1271593041284009984,77322825,"Maryland, USA",200,,,0,0,1
8121,121,121,Fri Jun 12 23:59:40 +0000 2020,"RT @AngelaBelcamino: To #EndTrumpsWarOnAmerica, I'll be voting for Joe Biden. Who's with me?",1271593041158168576,1038596522399723520,,63,,,0,0,2
8122,122,122,Fri Jun 12 23:59:40 +0000 2020,@jpaceDC @sahilkapur His VP pick will likely lead the party after Biden. Susan Rice has no election experience as a… https://t.co/xutQwJ9yrf,1271593038939217920,1152315292711653377,,26,,,0,0,2
8123,123,123,Fri Jun 12 23:59:39 +0000 2020,"RT @BillKristol: NEW, from Republican Voters Against Trump:
Meet an eloquent Republican voice against Trump and for Biden, the senior senat…",1271593037513158656,523088523,"Redding, CA",182,,,0,0,2
8124,124,124,Fri Jun 12 23:59:39 +0000 2020,"RT @RealMattCouch: Biden up 8 points in Real Clear Politics poll.. 

Seriously? What idiot would vote for Joe Biden?",1271593037429452808,1247623705020313607,USA 🇺🇸 ,1483,,,0,0,2
8125,125,125,Fri Jun 12 23:59:39 +0000 2020,"@suvyboy In a normal country,  Biden would be the leader of the conservatives and DT the far right leader.",1271593037395824640,160998794,"Puerto Rico, USA",6041,,,0,0,3
8126,126,126,Fri Jun 12 23:59:39 +0000 2020,"RT @TrumpStudents: LIVE preview of Joe Biden on the debate stage with President @realDonaldTrump:

""Umm uh in with uh with I don't know.""
h…",1271593036921929728,2911254799,,381,,,0,0,1
8127,127,127,Fri Jun 12 23:59:39 +0000 2020,@1JohnEBravo @land_terri @UPP_Polls Why didn’t long term pelosi Schumer Feinstein Maxine Biden do anything.  Cushy… https://t.co/7tUMItQY7n,1271593036917673984,607274006,"Florida, USA",12921,,,0,1,1
8128,128,128,Fri Jun 12 23:59:39 +0000 2020,"RT @goldengateblond: some people dream of a white christmas, I dream of Joe Biden dragging a paper shredder into the rose garden and turnin…",1271593036879970306,27062146,"Ocoee, FL",965,,,0,0,2
8129,129,129,Fri Jun 12 23:59:39 +0000 2020,RT @JasonOverstreet: FACT: no one on Twitter or in the media knows who the fuck Joe Biden is going to pick to be his vice president.,1271593036632424449,30389211,,473,,,0,0,1
8130,130,130,Fri Jun 12 23:59:39 +0000 2020,"RT @TheDemCoalition: There's only one way to #EndTrumpsWarOnAmerica.

We have to VOTE.

Join our team or get more information on voting in…",1271593036443553792,1089012673067372545,,32,,,0,0,1
8131,131,131,Fri Jun 12 23:59:39 +0000 2020,RT @billyeichner: Vote for Biden.,1271593036082888704,1105649491640643584,"Escondido, CA",20,,,0,0,2
8132,132,132,Fri Jun 12 23:59:39 +0000 2020,"RT @AngelaBelcamino: To #EndTrumpsWarOnAmerica, I'll be voting for Joe Biden. Who's with me?",1271593035646881793,336660733,,142,,,0,0,2
8133,133,133,Fri Jun 12 23:59:39 +0000 2020,"RT @FrancisBrennan: ""You know the rapidly rising umm uh in with uh with I don't know."" - Joe Biden. https://t.co/WQMkgISM1D",1271593035298738177,41903960,Wisconsin,2274,,,0,0,2
8134,134,134,Fri Jun 12 23:59:39 +0000 2020,"RT @TABYTCHI: 🔥🔥🔥🔥🔥

Ukraine police just SEIZED a $6,000,000 CASH BRIBE that was used to end investigations into Hunter Biden and his shady…",1271593035093049344,752228940903641089,,106,,,0,0,2
8135,135,135,Fri Jun 12 23:59:39 +0000 2020,"RT @sunkisseeddd1: #TrumpBirthdayGifts
A Ridin for Biden t shirt. https://t.co/SuBMef8EPu",1271593034480836608,4197305289,An old hippie from Woodstock NY.,2249,,,0,0,2
8136,136,136,Fri Jun 12 23:59:39 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593034451468288,817587157577662464,"Naples, FL",85,,,0,0,2
8137,137,137,Fri Jun 12 23:59:38 +0000 2020,RT @ignorantego: What ever happened to Biden’s accuser? 🤔,1271593033230942212,3425117734,,234,,,0,0,2
8138,138,138,Fri Jun 12 23:59:38 +0000 2020,RT @AmerinWest: @icecube It's all going to Jim Crow Joe Biden. They're literally funding a racist for president through BLM.,1271593033105051648,18384007,,125,,,0,0,2
8139,139,139,Fri Jun 12 23:59:38 +0000 2020,"@biden_brigade @kieroneil Not high risk.  Brings the states we need.  If not, than Demmings.",1271593033088274432,1202792009947394049,,216,,,0,0,2
8140,140,140,Fri Jun 12 23:59:38 +0000 2020,"RT @kylegriffin1: AP: Joe Biden's search for a running mate is entering a second round of vetting.

Democrats with knowledge of the process…",1271593032559865856,942491799037317120,United States,4285,,,0,0,2
8141,141,141,Fri Jun 12 23:59:38 +0000 2020,RT @DiamondandSilk: Leo Terrell who is a Democrat just said on Hannity that he is not voting for Joe Biden!,1271593031683039232,301012787,quezon city Philippines,14,,,0,0,1
8142,142,142,Fri Jun 12 23:59:38 +0000 2020,"RT @rww_gop: So in other words, Chris Cuomo offers a scathing rebuke of the Obama-Biden economy.",1271593031116836865,705272250073747456,"Seattle, WA",1557,,,0,0,1
8143,143,143,Fri Jun 12 23:59:38 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593030936477697,1267098326068936704,,14,,,0,0,2
8144,144,144,Fri Jun 12 23:59:38 +0000 2020,"RT @EarlOfEnough: 🗞️Imagine the uproar in the media if Biden said Lincoln ending slavery turned out ""questionably"" &amp; that choke holds are ""…",1271593030869348352,2317517930,United States,4450,,,0,0,1
8145,145,145,Fri Jun 12 23:59:38 +0000 2020,"RT @TABYTCHI: 🔥🔥🔥🔥🔥

Ukraine police just SEIZED a $6,000,000 CASH BRIBE that was used to end investigations into Hunter Biden and his shady…",1271593030798065664,1101691755408187392,,305,,,0,0,2
8146,146,146,Fri Jun 12 23:59:38 +0000 2020,"RT @yohannabeee: Bernie collecting millions of campaign dollars from young, unemployed &amp; marginalized people, just to bow out, endorse Bide…",1271593030525415424,2581329260,,1281,,,0,0,2
8147,147,147,Fri Jun 12 23:59:38 +0000 2020,"RT @JasonMillerinDC: These aren’t “Autonomous Zones.”

These are Biden Zones. 

This is what all of our cities will look like if Joe Biden…",1271593030026289153,1177024376857743362,"California, USA",1841,,,0,0,2
8148,148,148,Fri Jun 12 23:59:37 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593029405569024,529554584,,26,,,0,0,2
8149,149,149,Fri Jun 12 23:59:37 +0000 2020,RT @DunkAsASkunk: Joe Biden doesn't need me to go to a rally and risk death to affirm that I'm going to vote for him. Thanks President Joe!,1271593028033994752,1252602027558887424,,1077,,,0,0,1
8150,150,150,Fri Jun 12 23:59:37 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593027895808001,1060591951408443392,,550,,,0,0,2
8151,151,151,Fri Jun 12 23:59:37 +0000 2020,@JAMALIGLE They know Trump is toast and they’re thumping their chest at Biden.,1271593027006578689,1210676207701901312,,190,,,0,2,3
8152,152,152,Fri Jun 12 23:59:37 +0000 2020,"@MaryanneChisho2 Intentional strategy. Keeps anyone else (Biden, esp) from getting attention. Also, diverts scrutin… https://t.co/PgHSkosHOy",1271593026633302016,908928787424976896,,431,,,0,0,2
8153,153,153,Fri Jun 12 23:59:37 +0000 2020,"RT @lisastark351: On November 3rd I’ll March my happy ass to the polls and I’ll be voting for Joe Biden for President. 

Who’s with me?",1271593026029264897,1249080864761417728,,50,,,0,0,2
8154,154,154,Fri Jun 12 23:59:37 +0000 2020,"@kurteichenwald @KamalaHarris @JoeBiden Joe Biden is pandering to women, because he has no leadership skills.",1271593025932873728,924327842,"AKron, OH",2839,,,0,0,1
8155,155,155,Fri Jun 12 23:59:37 +0000 2020,"RT @TABYTCHI: 🔥🔥🔥🔥🔥

Ukraine police just SEIZED a $6,000,000 CASH BRIBE that was used to end investigations into Hunter Biden and his shady…",1271593025567969280,1242174422091534339,"Florida, USA",308,,,0,0,2
8156,156,156,Fri Jun 12 23:59:36 +0000 2020,"RT @dbongino: Georgia Gubernatorial Loser Stacey Abrams Says Biden Isn’t Vetting Her for VP 😆

https://t.co/fbX8UmHBuU",1271593024750043138,454268260,,10,,,0,0,2
8157,157,157,Fri Jun 12 23:59:36 +0000 2020,RT @american2084: 🙋‍♂️Raise your hand if you want to Follow more people on Twitter that promise to vote for Joe Biden for President.,1271593023919489026,917818994043826178,"New York, NY",36,,,0,0,3
8158,158,158,Fri Jun 12 23:59:36 +0000 2020,RT @KenDilanianNBC: Trump on Fox: “When we took it over from President Obama and Biden the military was a joke. The military was depleted.…,1271593022673653760,2225869027,"California, USA",850,,,0,0,1
8159,159,159,Fri Jun 12 23:59:36 +0000 2020,RT @billyeichner: Vote for Biden.,1271593022669684738,4775986638,"Washington, DC",57,,,0,0,2
8160,160,160,Fri Jun 12 23:59:36 +0000 2020,"RT @AngelaBelcamino: To #EndTrumpsWarOnAmerica, I'll be voting for Joe Biden. Who's with me?",1271593022384410626,17701397,,20707,,,0,0,2
8161,161,161,Fri Jun 12 23:59:36 +0000 2020,"RT @Pulmon_de_Susan: @RealMiniAOC “Joe Biden is the Ozzy Osborne of politics”

I DIED! 🤣🤣🤣🤣🤣🤣🤣 https://t.co/jHsYsO27QP",1271593022128443392,967147573,,3,,,0,0,1
8162,162,162,Fri Jun 12 23:59:36 +0000 2020,RT @realTuckFrumper: Biden: Trump ‘is going to try to steal this election’ https://t.co/YFxHWXYH65,1271593021339955205,156306739,,107062,,,0,0,2
8163,163,163,Fri Jun 12 23:59:35 +0000 2020,@TheDemocrats Hussein &amp; Biden had 8 years and didn’t do squat,1271593020262100992,3298343722,,1924,,,0,2,2
8164,164,164,Fri Jun 12 23:59:35 +0000 2020,RT @seanhannity: Joe Biden ‘Fine In His Basement’ Says Prominent Democrat https://t.co/aOtHkXRNW9,1271593019955789824,30132130,"Orange County, CA",13616,,,0,0,3
8165,165,165,Fri Jun 12 23:59:35 +0000 2020,RT @TheBabylonBee: Protesters Pull Down Joe Biden After Mistaking Him For Old Racist Statue https://t.co/JIQEc73IAP,1271593019855134720,241130649,"Arizona Village, AZ",8,,,0,0,2
8166,166,166,Fri Jun 12 23:59:35 +0000 2020,Outcome of @JoeBiden campaign strategy on China right in line with what CCP/United Front seeking in Australia/Canad… https://t.co/qXoBohHLI6,1271593019779821568,3255301818,Hong Kong,5341,,,3,11,2
8167,167,167,Fri Jun 12 23:59:35 +0000 2020,RT @Lrihendry: Could someone please take Joe Biden to the nursing home.,1271593018999443456,816359089022201856,USA,2372,,,0,0,1
8168,168,168,Fri Jun 12 23:59:35 +0000 2020,"RT @BillKristol: NEW, from Republican Voters Against Trump:
Meet an eloquent Republican voice against Trump and for Biden, the senior senat…",1271593018471186435,21743945,,1591,,,0,0,2
8169,169,169,Fri Jun 12 23:59:35 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593018236309504,526619822,,495,,,0,0,2
8170,170,170,Fri Jun 12 23:59:35 +0000 2020,"RT @JasonMillerinDC: These aren’t “Autonomous Zones.”

These are Biden Zones. 

This is what all of our cities will look like if Joe Biden…",1271593017514889218,811471962128154625,America,2499,,,0,0,2
8171,171,171,Fri Jun 12 23:59:34 +0000 2020,"RT @RealJamesWoods: Hey, y’all, here’s a statue you missed. It’s of a bona fide ultra racist Ku Klux Klan leader (“Exalted Cyclops”) in the…",1271593016776589318,2835302481,,194,,,0,0,1
8172,172,172,Fri Jun 12 23:59:34 +0000 2020,RT @TheStevenWeber: Biden should have a team selected to hit the ground running the moment fat ass is dug out of the White House like the t…,1271593015744892929,1154192620949839877,"Massachusetts, USA",110,,,0,0,1
8173,173,173,Fri Jun 12 23:59:34 +0000 2020,"RT @AZachParkinson: Biden's spent decades claiming he was a civil rights activist

It's not true

🤥🤥

https://t.co/lVB0XavV71",1271593014423457793,899115298997055491,I'm right here ...,122301,,,0,0,2
8174,174,174,Fri Jun 12 23:59:34 +0000 2020,"RT @ADevotedYogi: please watch, retweet and/or favorite this worthy and worthwhile YouTube video: The Biden Campaign is a TOTAL DISASTER! D…",1271593014394159104,612931307,"fabulous Las Vegas, NV",374229,,,0,0,3
8175,175,175,Fri Jun 12 23:59:34 +0000 2020,"RT @StevenBeschloss: I know Biden wants to be thoughtful and methodical, but I sure do wish he’d hasten the pace for his VP choice. And for…",1271593013731561473,3353276980,,327,,,0,0,1
8176,176,176,Fri Jun 12 23:59:34 +0000 2020,RT @RepsForBiden: Donald Trump once again called Joe Biden “sleepy” and suggested he doesn’t know what is happening. It’s time to re-up thi…,1271593013064720384,47253726,NYC,438,,,0,0,2
8177,177,177,Fri Jun 12 23:59:34 +0000 2020,"RT @GOPChairwoman: ""You know, the rapidly rising, uh, um, uh, in with uh, with uh, I don't know, uh""
 
Confused about what Joe Biden is try…",1271593012976631809,825431095332175873,"Connecticut, USA",49,,,0,0,2
8178,178,178,Fri Jun 12 23:59:33 +0000 2020,"RT @biden_brigade: Yes.
I cant believe im totally agreeing with musket guy but here i am . https://t.co/BsIhRCmPqt",1271593011072258048,2189257184,,555,,,0,0,2
8179,179,179,Fri Jun 12 23:59:33 +0000 2020,"RT @RealJamesWoods: Hey, y’all, here’s a statue you missed. It’s of a bona fide ultra racist Ku Klux Klan leader (“Exalted Cyclops”) in the…",1271593010942394370,704017000121630721,,123,,,0,0,1
8180,180,180,Fri Jun 12 23:59:33 +0000 2020,"Yes! 

Or that you didn’t vote for Hillary and don’t intend to vote for Biden. https://t.co/bcR1Jjv8DN",1271593010778628098,130602317,"San Diego, CA",6406,,,0,13,2
8181,181,181,Fri Jun 12 23:59:33 +0000 2020,"RT @RealMattCouch: Joe Biden's winning strategy... 

Hide and don't be seen to win the Presidency..",1271593010715865088,3581716035,USA,3812,,,0,0,3
8182,182,182,Fri Jun 12 23:59:33 +0000 2020,RT @Betterlove1: @iamvandal617 @EdLGordon @Tip Joe Biden knows damn well #Ados is entitled to Our Specific Claim and No one ☝️ else! If The…,1271593010455773184,631863351,Coastal Empire,892,,,0,0,3
8183,183,183,Fri Jun 12 23:59:33 +0000 2020,"RT @ProjectLincoln: Hi, Donald.

""He’s wasting money on ads in Washington because the President complains about seeing that Conway group [@…",1271593009440841729,1025381606,"Mississauga, Ontario",150,,,0,0,2
8184,184,184,Fri Jun 12 23:59:33 +0000 2020,"RT @GOP: During Joe Biden’s roundtable in Philadelphia he: 
- stumbled through basic historical facts,
- refused to acknowledge his much pu…",1271593008966692864,1240126197826191371,,9,,,0,0,2
8185,185,185,Fri Jun 12 23:59:32 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593008341884929,1137426844259684352,,2902,,,0,0,2
8186,186,186,Fri Jun 12 23:59:32 +0000 2020,RT @KimMangone: This new Joe Biden ad is worth a watch and retweet https://t.co/vfQS8zcTvD,1271593008228679681,921429380,"Missouri, USA",3819,,,0,0,3
8187,187,187,Fri Jun 12 23:59:32 +0000 2020,"RT @alexsalvinews: NEW: Joe Biden narrows his reported list of vice presidential contenders:

•Massachusetts Sen. Elizabeth Warren
•Califor…",1271593008144711680,4006888492,,80,,,0,0,2
8188,188,188,Fri Jun 12 23:59:32 +0000 2020,@WarRoomPandemic @kimguilfoyle @AbfUsa @JZBianco @TheNatPulse Even Xi don't tread Biden seriously.,1271593006299336711,1185334028607602688,,3,,,0,0,2
8189,189,189,Fri Jun 12 23:59:32 +0000 2020,RT @RVAT2020: Randall told the L.A. Times that his brother denounced him after he made this video supporting Joe Biden. Read the @latimes s…,1271593006177624072,36650442,Comin' atcha.,29,,,0,0,2
8190,190,190,Fri Jun 12 23:59:32 +0000 2020,"RT @AngelaBelcamino: To #EndTrumpsWarOnAmerica, I'll be voting for Joe Biden. Who's with me?",1271593005418348544,3022681597,,118,,,0,0,2
8191,191,191,Fri Jun 12 23:59:31 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593004390854668,2748388405,"Fort Lauderdale, FL  USA",648,,,0,0,2
8192,192,192,Fri Jun 12 23:59:31 +0000 2020,"RT @EarlOfEnough: 🗞️Imagine the uproar in the media if Biden said Lincoln ending slavery turned out ""questionably"" &amp; that choke holds are ""…",1271593003682070530,2381288378,"The Fairy Forest, Gaia",14,,,0,0,1
8193,193,193,Fri Jun 12 23:59:31 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271593003291832321,926421652061089793,,67,,,0,0,2
8194,194,194,Fri Jun 12 23:59:31 +0000 2020,"RT @KnowDeplorables: UPDATED - Trump's BS List of Things to Blame for His Own Total Failure in Dealing With #Coronavirus:

- Democrats
- Hi…",1271593002083860480,390986526,"Santa Cruz, CA",4714,,,0,0,1
8195,195,195,Fri Jun 12 23:59:31 +0000 2020,RT @IBiegen: Biden picks a fight with Trump over the Confederacy https://t.co/vfUJtFHiH1 via @politico um hm...ask @potus to NAME all the o…,1271593001928835074,31915261,USA,2643,,,0,0,2
8196,196,196,Fri Jun 12 23:59:30 +0000 2020,"RT @TheDemCoalition: There's only one way to #EndTrumpsWarOnAmerica.

We have to VOTE.

Join our team or get more information on voting in…",1271592999571480576,1264913032842375168,,30,,,0,0,1
8197,197,197,Fri Jun 12 23:59:30 +0000 2020,"RT @RealMattCouch: Biden up 8 points in Real Clear Politics poll.. 

Seriously? What idiot would vote for Joe Biden?",1271592999479377921,3581716035,USA,3812,,,0,0,2
8198,198,198,Fri Jun 12 23:59:30 +0000 2020,"RT @KaivanShroff: BREAKING: Donald Trump just said Lincoln ending slavery turned out “questionably.”

This needs to get real coverage. Medi…",1271592997956665345,634272305,,98,,,0,0,1
8199,199,199,Fri Jun 12 23:59:30 +0000 2020,"RT @davidbrod517: @ChrisCuomo caught gaslighting using BIDEN 2026. data, lazy agenda-driven storytelling",1271592997076033538,757684367577653249,"New Jersey, USA",1489,,,0,0,2
8200,200,200,Fri Jun 12 23:59:30 +0000 2020,"GOP group touts Graham's past praise of Biden, criticism of Trump in new ad https://t.co/qLtnf37uLU",1271592996618809345,22707692,"Westchester County, NY",2600,,,0,0,2
8201,201,201,Fri Jun 12 23:59:29 +0000 2020,"@RealJamesWoods Biden defending confederate group

https://t.co/bYZ266VUyA",1271592996035678208,788929587442913280,,8,,,0,0,2
8202,202,202,Fri Jun 12 23:59:29 +0000 2020,"RT @Sandra_Montisci: @NewsCorpse @FrancisBrennan @realDonaldTrump https://t.co/wSosyIuUTc
""Trump tweeted a vile video (which will not be li…",1271592995788402688,14849852,"London, UK",970,,,0,0,2
8203,203,203,Fri Jun 12 23:59:29 +0000 2020,"RT @annvandersteel: Don’t let the Biden-Burisma scandal be forgotten.

Here’s a great two minute summary.

Share it as far as you can. http…",1271592995427680264,1049386350,,104,,,0,0,1
8204,204,204,Fri Jun 12 23:59:29 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271592995213672449,875543592319766528,,96,,,0,0,2
8205,205,205,Fri Jun 12 23:59:29 +0000 2020,"RT @JayThePopulist: Joe Biden is reportedly considering appointing Michael Bloomberg and JPMorgan Chase CEO Jamie Dimon, both billionaires,…",1271592994752389120,346799230,,33,,,0,0,2
8206,206,206,Fri Jun 12 23:59:29 +0000 2020,@SaulEstevez86 @jaywhyelle Same. Trump is eclipsing all the negatives about the DNC and Biden. He’s just so terrible.,1271592993837838336,2386269726,,269,,,0,0,2
8207,207,207,Fri Jun 12 23:59:29 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271592993632509955,202070444,"New York, USA",217,,,0,0,2
8208,208,208,Fri Jun 12 23:59:29 +0000 2020,RT @TrumpWarRoom: Joe Biden is attending an event next week with left-wing climate radicals to rally the troops for his extremist Green New…,1271592993313652736,757700591237734400,,3079,,,0,0,2
8209,209,209,Fri Jun 12 23:59:29 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271592992688664576,1030609448488730624,In the land I love,1718,,,0,0,2
8210,210,210,Fri Jun 12 23:59:29 +0000 2020,RT @LisaMei62: POTUS re: what Biden said about him stealing the election &amp; that the military would have to remove him from the WH if he los…,1271592992348962816,451272899,,6390,,,0,0,2
8211,211,211,Fri Jun 12 23:59:29 +0000 2020,"RT @LifeNewsHQ: Joe Biden has narrowed down his VP list.

Radical abortion activists Elizabeth Warren and Kamala Harris made the cut.

It d…",1271592992097304577,509344980,North Carolina,530,,,0,0,1
8212,212,212,Fri Jun 12 23:59:28 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271592991849877504,3248081395,,35,,,0,0,2
8213,213,213,Fri Jun 12 23:59:28 +0000 2020,"RT @mmpadellan: Joe Biden currently only has 6 million followers.

Come on, people...
We can do better than that!
I know for a fact there a…",1271592991560331266,2440877390,"Denver, CO",24,,,0,0,1
8214,214,214,Fri Jun 12 23:59:28 +0000 2020,"RT @RealMattCouch: Biden up 8 points in Real Clear Politics poll.. 

Seriously? What idiot would vote for Joe Biden?",1271592990784413696,838083401332641792,,42,,,0,0,2
8215,215,215,Fri Jun 12 23:59:28 +0000 2020,RT @kimguilfoyle: It is time for Joe Biden and Demcorats to stop bending their knee for radicals who want to dismantle our institutions of…,1271592989085839360,1244377470763257858,,7,,,0,0,2
8216,216,216,Fri Jun 12 23:59:27 +0000 2020,"RT @MJ_Sails: @jsolomonReports That would be dumb

We have plenty of actual crimes between the Clinton Foundation, Hunter Biden, Seth Rich,…",1271592987022237700,35796895,,451,,,0,0,1
8217,217,217,Fri Jun 12 23:59:27 +0000 2020,RT @KenDilanianNBC: Trump on Fox: “When we took it over from President Obama and Biden the military was a joke. The military was depleted.…,1271592986774814720,4694058727,,798,,,0,0,1
8218,218,218,Fri Jun 12 23:59:27 +0000 2020,"RT @thebradfordfile: UNREAL. Over 200,000 tickets have already been requested for Trump's rally in Tulsa. 

The Biden campaign is PANICKING.",1271592986518982659,768478842633785345, NY,6117,,,0,0,2
8219,219,219,Fri Jun 12 23:59:27 +0000 2020,"Yes, Vote Biden. https://t.co/PuueS7HObF",1271592986485366784,264224010,"Ontario, Canada",62,,,0,0,3
8220,220,220,Fri Jun 12 23:59:27 +0000 2020,"RT @DiamondandSilk: Kayleigh McEnany: If We’re Renaming Historical Buildings, Should We Rename the Biden Center? https://t.co/Pyyix7iiP0",1271592986007216129,1246201439640096768,,343,,,0,0,2
8221,221,221,Fri Jun 12 23:59:27 +0000 2020,"RT @BelkissObadia: 🚨🚨BREAKING NEWS🚨🚨

Fox News Poll: Biden leads Trump in Wisconsin with a huge lead. 

 | Fox News #SWAT ⁦@realDonaldTrump…",1271592984157523970,2682942968,"Katonah, NY",1489,,,0,0,3
8222,222,222,Fri Jun 12 23:59:27 +0000 2020,"RT @nodank_: If Joe Biden is elected in November, it has nothing to do with him. No one is voting FOR Joe Biden.",1271592983700344835,2247548327,,189,,,0,0,1
8223,223,223,Fri Jun 12 23:59:26 +0000 2020,RT @ggreenwald: I spoke to @krystalball and @esaagar this morning about the grotesque liberal project to rehabilitate and whitewash the pro…,1271592983012364288,871799405464002561,,534,,,0,0,1
8224,224,224,Fri Jun 12 23:59:26 +0000 2020,"@badspaceguy He can win if we all get behind him now. None of this Biden, Warren business!",1271592982580547586,1055924892997206016,,2628,,,0,0,2
8225,225,225,Fri Jun 12 23:59:26 +0000 2020,@JeffreyGuterman I’m following you!!!  Biden all the way.,1271592982026711040,74321571,"Las Vegas, NV, born in Texas",4662,,,0,0,2
8226,226,226,Fri Jun 12 23:59:26 +0000 2020,RT @VoteGiles: Someone needs to ask Joe Biden to name 20 of the 50 states and see what happens.,1271592981129297928,1156206463,,687,,,0,0,2
8227,227,227,Fri Jun 12 23:59:26 +0000 2020,"RT @catturd2: President Trump talking about Joe Biden, today. 

“He’s not all there and has created his own sanctuary city in his basement.…",1271592980546228231,59338587,"Virginia, USA",6757,,,0,0,2
