,created_at,text,user_followers_count,retweet_count,favorite_count,hashtags
833,2016-12-29,RT @jeonggukarchive: i wanna d*e https://t.co/vPpyPE2viJ,1210,0,0,[]
836,2016-12-29,@EBrooksUncut https://t.co/lEXpkD2fvK,1049,0,0,[]
843,2016-12-29,Happy birthday @destinyvpat,785,0,0,[]
844,2016-12-29,RT @RideShareBuzz: FREE #Uber ride #UberCode (up to $20). Sign up using link: https://t.co/zaayKiuV6x https://t.co/T9W9ZCc9lL,74,0,0,"[{'text': 'Uber', 'indices': [24, 29]}, {'text': 'UberCode', 'indices': [35, 44]}]"
854,2016-12-29,Have you had your dose of #TheHypeMagazine today? Check out @TheHypeMagazine &gt; https://t.co/StUccgRcmo today! -,3004,0,0,"[{'text': 'TheHypeMagazine', 'indices': [26, 42]}]"
862,2016-12-29,RT @CrowdFundGurus: Meteorite #Jewellery Meteorite #Necklace #pendant #gifts JabberDuck https://t.co/ziS6xzIH7b https://t.co/FIcLI9WQ2S,72,0,0,"[{'text': 'Jewellery', 'indices': [30, 40]}, {'text': 'Necklace', 'indices': [51, 60]}, {'text': 'pendant', 'indices': [61, 69]}, {'text': 'gifts', 'indices': [70, 76]}]"
868,2016-12-29,Blue Chips is one of my all time favorites because of @SHAQ !! #NeonBadoe #Dolphins,233,0,0,"[{'text': 'NeonBadoe', 'indices': [63, 73]}, {'text': 'Dolphins', 'indices': [74, 83]}]"
874,2016-12-29,Urban Camouflage - Black &amp; Grey Grosgrain Ribbon by #Camouflage4you #gravityx9 - https://t.co/4BZK7gJmp5,2373,0,0,"[{'text': 'Camouflage4you', 'indices': [56, 71]}, {'text': 'gravityx9', 'indices': [72, 82]}]"
876,2016-12-29,@katschulze_ okay,1385,0,0,[]
878,2016-12-29,RT @HBfromKC: What kinda snitch ass Children of the Corn type shit.... https://t.co/9fCTyN7zp3,227,0,0,[]
880,2016-12-29,#TeamBTS hshs,31,0,0,"[{'text': 'TeamBTS', 'indices': [0, 8]}]"
885,2016-12-29,@kathygriffin are people really hating on you bc you're nye special is on CNN? That obviously means you're a trump supporter right lol,213,0,0,[]
886,2016-12-29,Mari hias tingkap!,224,0,0,[]
2,2016-12-29,RT @jslsquad: #11 when you want to travel in fictional world,1249,0,0,[]
4,2016-12-29,"@realmartinkemp I cannot have right distance for many reasons,one is that my mom and dad are loved by their relativestoo me tooIlovemymomdad",0,0,0,[]
9,2016-12-29,RT @geddski: I'll be the judge of that... https://t.co/BxZ290NJ0N,7404,0,0,[]
16,2016-12-29,fifty #TeamSeventeen #SOOMPIAWARDS,6,0,0,"[{'text': 'TeamSeventeen', 'indices': [6, 20]}, {'text': 'SOOMPIAWARDS', 'indices': [21, 34]}]"
19,2016-12-29,WIN a FMS Futura RC Jet! #giveaway https://t.co/YGLuhyDegs,6160,0,0,"[{'text': 'giveaway', 'indices': [25, 34]}]"
22,2016-12-29,fifty #TeamSeventeen #SOOMPIAWARDS,5,0,0,"[{'text': 'TeamSeventeen', 'indices': [6, 20]}, {'text': 'SOOMPIAWARDS', 'indices': [21, 34]}]"
23,2016-12-29,Come hangout with me &gt; test on #BIGOLIVE. https://t.co/77AvrJSWEH https://t.co/KuuCnCm6Zc,190,0,0,"[{'text': 'BIGOLIVE', 'indices': [34, 43]}]"
26,2016-12-29,RT @MailOnline: Bizarre theory claims there is a Nazi UFO site buried in the Antarctic https://t.co/NRQw3c7Gny,1514,0,0,[]
36,2016-12-29,"Famous Birthdays Today, Jan 17: Jim Carrey, Michelle Obama,... https://t.co/DVoOluUzL8 #bettywhite",10373,0,0,"[{'text': 'bettywhite', 'indices': [87, 98]}]"
38,2016-12-29,@chronoyinger rt and tag a friend for an extra entry! Good Luck! #CSGOgiveaway  https://t.co/zeb2OCLVly,13083,0,0,"[{'text': 'CSGOgiveaway', 'indices': [65, 78]}]"
39,2016-12-29,"RT @amazingmaria009: @ofcaldub_canada @AldenaticsTO @aldenrichards02 @mainedcm #ALDUB76thWeeksary 
Yan ang true aldubnation.",294,0,0,"[{'text': 'ALDUB76thWeeksary', 'indices': [79, 97]}]"
49,2016-12-29,I'm voting #TeamSuperJunior for Best Fandom in #SOOMPIAWARDS! Duaratus tujuh puluh tiga!,1508,0,0,"[{'text': 'TeamSuperJunior', 'indices': [11, 27]}, {'text': 'SOOMPIAWARDS', 'indices': [47, 60]}]"
58,2016-12-29,https://t.co/AC1gSHPNDV... https://t.co/XBbnltJCDg,682,0,0,[]
62,2016-12-29,Grid Station kay samnay Mari Pur road pr ahtijaj khatam donon road traffic kay khol diye gaye hain traffic mamool pr aarahi hai.,3919,0,0,[]
68,2016-12-29,589 #TeamBTS #SOOMPIAWARDS,2,0,0,"[{'text': 'TeamBTS', 'indices': [4, 12]}, {'text': 'SOOMPIAWARDS', 'indices': [13, 26]}]"
79,2016-12-29,"RT @zapseattle: she was quick to say ""i'm mexican"" as if that makes it okay https://t.co/HB2M8e5kvV",113,0,0,[]
86,2016-12-29,Deadass B? https://t.co/1e9orJzC85,329,0,0,[]
93,2016-12-29,mark and youngjaeee #TeamGOT7 #SOOMPIAWARDS https://t.co/NcGAZqdnms,5,0,0,"[{'text': 'TeamGOT7', 'indices': [20, 29]}, {'text': 'SOOMPIAWARDS', 'indices': [30, 43]}]"
97,2016-12-29,RT @ashley_lnn: 2016 was an awful fucking year,331,0,0,[]
102,2016-12-29,"RT @femaIes: After I graduate......... new life, who this???? https://t.co/xBPD0Rx0tq",107,0,0,[]
103,2016-12-29,"@MrTLexify Easter Egg Steps on (*Insert Map*) but every time someone goes down, it gets faster",685,0,0,[]
104,2016-12-29,The year is almost over and you are more resolute than ever to... More for Pisces https://t.co/jSYwxSEsaA,3973,0,0,[]
122,2016-12-29,"RT @SayNoMisha: I know y'all living good, y'all got Charmin. That's the good toilet paper. https://t.co/yMXelRN7nC",75677,0,0,[]
124,2016-12-29,@nohrenmity honestly I haven't even read any thiefshipping... Bakura wants to be fooled,107,0,0,[]
127,2016-12-29,RT @zoojqiong: @bugommi itu menandakan lu mau punah #SaveCoki,3127,0,0,"[{'text': 'SaveCoki', 'indices': [52, 61]}]"
134,2016-12-29,@SuicideChrist yo dad u follow 665 ppl and it ain't a coincidence,275,0,0,[]
135,2016-12-29,"@Doom_CMYK @blakejharrisNYC I would agree with this, It's harder to find a source of information without it being more editorial now",463,0,0,[]
136,2016-12-29,sex in thigh high boots https://t.co/rB6QQjAn0j,329,0,0,[]
141,2016-12-29,RT @_maarkky: Can someone pls fill me in on wtf is happening on snap lmao,501,0,0,[]
157,2016-12-29,8 #TeamEXO,70,0,0,"[{'text': 'TeamEXO', 'indices': [2, 10]}]"
159,2016-12-29,RT @ItsOnMyList_: And...it's wonderful! https://t.co/TGRJ3jwyTi,402,0,0,[]
163,2016-12-29,Telkomsel: rangga_asta [2] Pesta Akhir Tahun 2016 bisa dilihat pada link https://t.co/8u0mZwECHN :) -Danil,4,0,0,[]
164,2016-12-29,RT @damanr: Heard this on the latest Lowe Post. 1000000% in on this https://t.co/IJrmWVEZRa,135,0,0,[]
172,2016-12-29,Chelsea_ann https://t.co/8sVGeVEoK8,1544,0,0,[]
175,2016-12-29,6 Common LinkedIn Profile Mistakes and How to Fix Them - Simplicity Simplicity https://t.co/7JgxLPoTHO,87,0,0,[]
181,2016-12-29,"@Maximillennium they didn't...

they did",54,0,0,[]
182,2016-12-29,mga planong hindi natutuloy,517,0,0,[]
188,2016-12-29,RT @becsmcx: I'd pay someone to do my essay for me right now,278,0,0,[]
189,2016-12-29,Fee free banking from #Lloyds next year https://t.co/e7WPsQHbnH,411,0,0,"[{'text': 'Lloyds', 'indices': [22, 29]}]"
194,2016-12-29,"Divorce is never funny, until it is. Here are some of the most pathetic divorce FAILS in the world https://t.co/Qd3dWBQLm8",2383,0,0,[]
198,2016-12-29,how to make money online in pakistan 1: how to make money online in pakistan 1. https://t.co/srXQZhawnu https://t.co/Pjx7fPWbsd,3247,0,0,[]
199,2016-12-29,Will all that extra holiday booze destroy your fitness? https://t.co/zowLR7VKe4 https://t.co/qA93vsmKrE,1502,0,0,[]
203,2016-12-29,Fucking God Damn Hell Yeah https://t.co/rL1b8tTt9V,43624,0,0,[]
213,2016-12-29,"RT @comicsfeel: Me: I have so many things to do!

Also me: https://t.co/a1pt7Jv7Kq",155,0,0,[]
215,2016-12-29,RT @Adaakhan22: 15) if you've found Alladines chiragh  then what will be your three wishes???,603,0,0,[]
218,2016-12-29,Nah let me go get ready before my life comes crashing down. Shuuuu!,1790,0,0,[]
223,2016-12-29,"RT @0gAsh_: i'm too territorial. ion want nobody to have you like i did , that's facts.",1447,0,0,[]
226,2016-12-29,IndosatCare: harissandi23 Sore kak. Sudah kita respon bisa cek kembali kak. Thanks ^Aria,45,0,0,[]
229,2016-12-29,RT @taysadoll: Thank gawd lmfao https://t.co/fEoyjF1Ahc,440,0,0,[]
235,2016-12-29,@jackywackyy no wifi,494,0,0,[]
238,2016-12-29,"I did you wrong, you did me wrong, I take you back, you take me back",248,0,0,[]
239,2016-12-29,RT @baefromtexas: RT if u going to a different 2017 https://t.co/VKFV13DdZN,1495,0,0,[]
240,2016-12-29,"Spend your free times the way you like, not the way you think you're supposed to.",41,0,0,[]
241,2016-12-29,RT @tbhjuststop: i have something in common with kendall jenner https://t.co/E1ApBmRLyL,231,0,0,[]
255,2016-12-29,"Moment yang paling nyakitin di tahun 2016 adalah pas nonton LFC di final europa league then kalah 1-3 dari Sevilla, itu malesin asli",1066,0,0,[]
257,2016-12-29,"RT @laurentherings: they wont teach ya this in your classes, but look it up, hamilton was wearing his glasses",305,0,0,[]
262,2016-12-29,Broken heating and air conditioner? Common heater and air conditioning problems found in Tempe homes and solutions https://t.co/NsyYP8t9d2,1102,0,0,[]
265,2016-12-29,"LoL
#TeamVIXX",142,0,0,"[{'text': 'TeamVIXX', 'indices': [4, 13]}]"
266,2016-12-29,RT @BlackPplTweet: The plot of Star Wars in 6 seconds https://t.co/hHthPkLvGa,349,0,0,[]
269,2016-12-29,"THE WORD ""DADDY"" #TeamGOT7 https://t.co/lHOtR5Z6yo",110,0,0,"[{'text': 'TeamGOT7', 'indices': [17, 26]}]"
272,2016-12-29,9284 #SOOMPIAWARDS #TeamGOT7,10,0,0,"[{'text': 'SOOMPIAWARDS', 'indices': [5, 18]}, {'text': 'TeamGOT7', 'indices': [19, 28]}]"
277,2016-12-29,"Dromo s))) 
Anticipate this great avenue for Grace 
#DearGrace 
#AzusaImpact17
#HISTheatre https://t.co/uY55EmBk7C",86,0,0,"[{'text': 'DearGrace', 'indices': [52, 62]}, {'text': 'AzusaImpact17', 'indices': [64, 78]}, {'text': 'HISTheatre', 'indices': [79, 90]}]"
280,2016-12-29,Ready to hit cali I swear im testing every strand of weed out,1154,0,0,[]
281,2016-12-29,Incident on #1Line NB from 72nd Street Station to 96th Street Station https://t.co/OtTQHh6rne,1581,0,0,"[{'text': '1Line', 'indices': [12, 18]}]"
284,2016-12-29,Incident on #1Line NB from 72nd Street Station to 96th Street Station https://t.co/npphOcgOFe,821,0,0,"[{'text': '1Line', 'indices': [12, 18]}]"
292,2016-12-29,Stay with me #TeamEXO,35,0,0,"[{'text': 'TeamEXO', 'indices': [13, 21]}]"
307,2016-12-29,What should I record today people,66,0,0,[]
308,2016-12-29,sansancarol Oke kak. Thx ^Alya,3,0,0,[]
321,2016-12-29,not to sound emo but i rarely ever find ppl that i like/can stand i hate myself,538,0,0,[]
322,2016-12-29,We are playing Sex With Me by Rihanna,4084,0,0,[]
328,2016-12-29,@_britch sure lil guy,2800,0,0,[]
333,2016-12-29,Never ever ever ever!!!!! Hehe DanielWeber99  we both love them so much!! https://t.co/qKuqvVkr2s,29072,0,0,[]
336,2016-12-29,RT @Juice2Wavy: You spelled RKO'd wrong https://t.co/u8b8KDa3NG,429,0,0,[]
339,2016-12-29,2017 mood https://t.co/SyzbV33LnB,1220,0,0,[]
342,2016-12-29,RT @Taurus_F6: #Taurus don't rush things. They know anything worth having is worth waiting for.,749,0,0,"[{'text': 'Taurus', 'indices': [15, 22]}]"
345,2016-12-29,1 tweep followed (thank you!) and nobody unfollowed me in the past day. Thank you https://t.co/hUeEIteMiD.,1090,0,0,[]
347,2016-12-29,@TGINatural If you are looking for a good natural hair growth product check out Ancient Secrets Beauty. https://t.co/7ZagMZ5ebu,10512,0,0,[]
348,2016-12-29,116  #BestNewsPk,3816,0,0,"[{'text': 'BestNewsPk', 'indices': [5, 16]}]"
361,2016-12-29,Wtf https://t.co/kr58ls1JBg,1899,0,0,[]
372,2016-12-29,Minnesota beats rest of country in banning germ-killer - https://t.co/dbsDn8MOE6,2908,0,0,[]
376,2016-12-29,Right? Ppl like that can eat my buttcrack. https://t.co/gTubhLIBuQ,57,0,0,[]
377,2016-12-29,i need a princess #KuchDin,276,0,0,"[{'text': 'KuchDin', 'indices': [18, 26]}]"
379,2016-12-29,RT @90swomen: https://t.co/YFO82o96gM,348,0,0,[]
380,2016-12-29,blonde porno star #see girls fuck https://t.co/lAlJIdBLFH,5,0,0,"[{'text': 'see', 'indices': [18, 22]}]"
381,2016-12-29,someone kiss the sad out of me,4300,0,0,[]
387,2016-12-29,"RT @CR: Only President Barack Obama could guzzle his own Kool-Aid enough to believe this. @BrianHDarling 
https://t.co/E1UWwtgaLs",336,0,0,[]
393,2016-12-29,#porn #sex #boobs https://t.co/fEJeY94fgr,74,0,0,"[{'text': 'porn', 'indices': [0, 5]}, {'text': 'sex', 'indices': [6, 10]}, {'text': 'boobs', 'indices': [11, 17]}]"
397,2016-12-29,RT @m0dernbabesball: you by the 1975 is a fucking masterpiece don't @ me,619,0,0,[]
404,2016-12-29,"@floatvoid ah, shit. i should mess w/ that. that's actually much smarter, haha",12065,0,0,[]
407,2016-12-29,@Rememberer0 I'm def gonna look into PS2/PSP emulation. This sucks tho,1908,0,0,[]
408,2016-12-29,JNECare: Balakosta_Toner Admin cek kirimannya dijadwalkan pengantaran hari ini. Mhn ditunggu ya. Tks ^Mary,2,0,0,[]
415,2016-12-29,@RoaringFists ABSOLUTELY NOT EVER!,2204,0,0,[]
416,2016-12-29,"@crookedhustle I sexy 
I hot
I love mine shirt",353,0,0,[]
422,2016-12-29,xariadnarubyy #VideoMTV2016 Lady Gaga,105,0,0,"[{'text': 'VideoMTV2016', 'indices': [14, 27]}]"
425,2016-12-29,RT @ImAngelaPowers: Travis Scott - Beibs In The Trap  Feat. Nav  Video https://t.co/4XB2qIGjK1,16,0,0,[]
430,2016-12-29,I have a rising follower graph! 5 more followers in the past day. Get your stats right here https://t.co/34eFDBRsLl,1034,0,0,[]
431,2016-12-29,RT @trialsofapolIo: i just choked https://t.co/1Blv4IFS27,560,0,0,[]
475,2016-12-29,"RT @AnnaKendriick_: Things That Really Happens To Your Body If You Start Having Sex Daily
https://t.co/8KLe8pMMxv",20065,0,0,[]
479,2016-12-29,defoo black!! #TeamEXO https://t.co/Ssq6LFi9lB,96,0,0,"[{'text': 'TeamEXO', 'indices': [14, 22]}]"
481,2016-12-29,I got questions but I don't wanna go to sleep yet keep asking stuff https://t.co/PktEPHEeIl,1157,0,0,[]
489,2016-12-29,"You make this my favorite Taylor Swift song now.

https://t.co/7exQbkmbhV",49,0,0,[]
491,2016-12-29,"RT @Hustle_Scholar: Thats called ""waiting on her to turn 18"" https://t.co/jxKR38S2Cg",1537,0,0,[]
493,2016-12-29,Exo #TeamExo,16,0,0,"[{'text': 'TeamExo', 'indices': [4, 12]}]"
494,2016-12-29,RT @piercespears: 2016 was horrible but at least we got this https://t.co/KqsKnQxKAf,2169,0,0,[]
502,2016-12-29,Bumbles are GOOD @RadioX but dont get stung https://t.co/YnDjyaoze7,255,0,0,[]
510,2016-12-29,@alessssia_v @jabrillionaire what if you said kkk,498,0,0,[]
526,2016-12-29,@FatherxIsaiah lmaooo tried it!! talking like you lost your goddamn brain cells,1384,0,0,[]
532,2016-12-29,@Oprah @ava @HiddenFigures Amazing coordination of shades of color,726,0,0,[]
538,2016-12-29,"RT @WordepicNews: https://t.co/MLNLtaVcWD
Woman killed husband on Christmas day for unable to provide",231,0,0,[]
541,2016-12-29,"jlsfnks
#TeamSuperJunior 
#SOOMPIAWARDS",5,0,0,"[{'text': 'TeamSuperJunior', 'indices': [8, 24]}, {'text': 'SOOMPIAWARDS', 'indices': [26, 39]}]"
543,2016-12-29,"about to answer some of these, sorry in advance for flooding your timelines!! https://t.co/K3uWhxRPyZ",4595,0,0,[]
545,2016-12-29,just tweeted like 3k times today goodnight,5,0,0,[]
552,2016-12-29,RT @nxanxar: Some don't even remove it https://t.co/LkvbtfOTMo,8664,0,0,[]
559,2016-12-29,"eighteen

#TeamBTS #SOOMPIAWARDS",1,0,0,"[{'text': 'TeamBTS', 'indices': [10, 18]}, {'text': 'SOOMPIAWARDS', 'indices': [19, 32]}]"
560,2016-12-29,RT @uh_crooms: Perry vs desert ridge knotted up 54 all with 3 minutes to go #prephoops https://t.co/MUauMuzcyG,418,0,0,"[{'text': 'prephoops', 'indices': [76, 86]}]"
569,2016-12-29,@akkey_tweet wut happened lmao,842,0,0,[]
574,2016-12-29,@Sammy_Buch you can tweet but you can't FaceTime... https://t.co/yehB9EFqh7,465,0,0,[]
584,2016-12-29,RT @ArianaGrande: https://t.co/FL1tOHAZvN,1050,0,0,[]
611,2016-12-29,Join Me At Unique Deals- https://t.co/UlSImcHRbQ,23,0,0,[]
620,2016-12-29,"RT @aparatmati: nanya dong, @citilink. ini benar pilot kalian kah yang kasus penerbangan QC800 SBY-JKT? https://t.co/tQFgCFR6qR",7030,0,0,[]
623,2016-12-29,RT @GodKizzah: Nigggers Wanted for Micheal myers on MWR PS4 drop Gamertag @RelayRetweets @DNR_CREW @ShoutGamers,15793,0,0,[]
624,2016-12-29,RT @notquay: Thread of my favorite vines by black people,338,0,0,[]
627,2016-12-29,https://t.co/hBts87r5o9,27,0,0,[]
629,2016-12-29,RT @AwwCuteGifs: 5 Craziest Bridges of The World. Number 1 Scares The Crap Out Of Me! https://t.co/3nOGT4YQGt,19905,0,0,[]
631,2016-12-29,RT @AwwCuteGifs: 5 Craziest Bridges of The World. Number 1 Scares The Crap Out Of Me! https://t.co/3nOGT4YQGt,32581,0,0,[]
633,2016-12-29,RT @AwwCuteGifs: 5 Craziest Bridges of The World. Number 1 Scares The Crap Out Of Me! https://t.co/3nOGT4YQGt,30814,0,0,[]
636,2016-12-29,"Committing to your goals is one thing, but you get an eerie se... More for Gemini https://t.co/QffxPhBjAv",388,0,0,[]
638,2016-12-29,RT @AwwCuteGifs: 5 Craziest Bridges of The World. Number 1 Scares The Crap Out Of Me! https://t.co/3nOGT4YQGt,24995,0,0,[]
639,2016-12-29,rpflf jsuis mort xdfzy3js,540,0,0,[]
640,2016-12-29,@badthingsmendes besides the trash YOU LOOK SO ADORABLE AW YOU DESERVE THE WORLD DJDND,10370,0,0,[]
652,2016-12-29,"RT @debbscantu: Tener amigos hombres es bueno, te traumas, pero aprendes",2687,0,0,[]
662,2016-12-29,"CoD gamers, Black Ops 3 specifically, needed! #XboxOne https://t.co/40Uj4i5hIW",733,0,0,"[{'text': 'XboxOne', 'indices': [46, 54]}]"
663,2016-12-29,"RT @xxuelie: me: the theme is so ugly wtf
huawei: yixing personally picked the theme
me: https://t.co/D1i2ojFnxZ",1457,0,0,[]
666,2016-12-29,Why @ihatenickstpnsn https://t.co/lgxJh8Qqtc,377,0,0,[]
675,2016-12-29,@anahyramos6 bitch you haven't texted me,792,0,0,[]
686,2016-12-29,RT @goalfor2017: go to pentatonix's concert,37,0,0,[]
689,2016-12-29,Enter for your chance to win a ps4!! https://t.co/IK6XDD0pRB https://t.co/sCwOPCU3qD,5352,0,0,[]
700,2016-12-29,@phattpixel how dare u assume this is me I will immediately prepare a weapon to hurt the b who said such words !!,346,0,0,[]
702,2016-12-29,"nineteen 

#TeamBTS #SOOMPIAWARDS",1,0,0,"[{'text': 'TeamBTS', 'indices': [11, 19]}, {'text': 'SOOMPIAWARDS', 'indices': [20, 33]}]"
705,2016-12-29,@INTLROLEPLAY https://t.co/nj5hAYzpUV,1068,0,0,[]
710,2016-12-29,RT @SupergirlErks: u'll never find someone like me. wanna know why? bc no other girl is stupid enough to love u like I do,1971,0,0,[]
721,2016-12-29,"@jnoubae Isn't that just common courtesy. I mean if you see someone struggling with something but not help them, you're just an asshole lol",373,0,0,[]
722,2016-12-29,Fog44: 87.178.165.73-&gt;22. I've never seen this IP before.,44,0,0,[]
729,2016-12-29,RT @Hoodlum: If 2016 was a person https://t.co/VUAFTETu2F,291,0,0,[]
730,2016-12-29,https://t.co/axu11rOENc,120,0,0,[]
734,2016-12-29,RT @madammortuus: I love getting under people's skin that shit definitely gives me a high,239,0,0,[]
736,2016-12-29,"When someone tells you that you make it hard for them to be honest with you, that is B U L L S H I T. That's an excuse to lie.",389,0,0,[]
745,2016-12-29,Fucking beautiful.  https://t.co/PvG5ZEarfz,78,0,0,[]
748,2016-12-29,#TeamBTS #SOOMPIARAWDS https://t.co/QwOXCXjSuh,51,0,0,"[{'text': 'TeamBTS', 'indices': [0, 8]}, {'text': 'SOOMPIARAWDS', 'indices': [9, 22]}]"
751,2016-12-29,RT @NinaSkarlet: Meow! #IsThisAZombie https://t.co/u0p6Kthnxx,427,0,0,"[{'text': 'IsThisAZombie', 'indices': [23, 37]}]"
759,2016-12-29,"Maria Sharapova must pay for meldonium mistake, insists Rafael... https://t.co/iblKN5uZ2w #RafaelNadal",19705,0,0,"[{'text': 'RafaelNadal', 'indices': [90, 102]}]"
765,2016-12-29,US actress Debbie Reynolds dies grieving for daughter Carrie Fisher - https://t.co/4byJB0FB9O,1082,0,0,[]
781,2016-12-29,"Move on na nga kayo
#TeamSuperJunior 
#SOOMPIAWARDS",209,0,0,"[{'text': 'TeamSuperJunior', 'indices': [20, 36]}, {'text': 'SOOMPIAWARDS', 'indices': [38, 51]}]"
783,2016-12-29,RT @girlgroupspics: park minha https://t.co/a3Tx5UYD4g,2866,0,0,[]
784,2016-12-29,@JCAlvarado1 thank u so much!,9464,0,0,[]
786,2016-12-29,#erotic #sextoys #babes Click my user name  to view the image and get free sex toys https://t.co/MjhBScQoIu,46,0,0,"[{'text': 'erotic', 'indices': [0, 7]}, {'text': 'sextoys', 'indices': [8, 16]}, {'text': 'babes', 'indices': [17, 23]}]"
798,2016-12-29,"Watch lesbian movie: https://t.co/8R1q4NsmEs
Busty Melissa Lauren with Meaty Lips in Office Giving Blowjob https://t.co/vHH94m8sZI",17699,0,0,[]
2,2016-12-29,RT @BoonDocksClips: Same https://t.co/r4rPTg8bua,485,0,0,[]
